bus_id,flag,IDNO,type,DGvoltage_A,DGvoltage_B,DGvoltage_C,DG_Type,CapA(Var),CapB(Var),CapC(Var),Load Model,BW_reg,PT_reg,CT_reg,vol_reg_A,vol_reg_B,vol_reg_C,control_phase_reg,TapA,TapB,TapC,Vbase,node_phases,pos_x,pos_y,loc_x,loc_y,switch_id,switch_phases,from_bus,to_bus,switch_status,flag_sw,Config,locsw_x,locsw_y,customer_id,loadpoint,PA,QA,PB,QB,PC,QC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer743,68,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer744,68,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer745,68,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer746,68,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer747,68,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer748,68,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer749,68,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer750,68,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer751,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer752,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer753,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer754,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer755,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer756,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer757,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer758,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer759,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer760,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer761,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer762,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer763,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer764,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer765,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer766,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer767,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer768,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer769,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer770,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer771,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer772,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer773,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer774,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer775,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer776,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer777,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer778,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer779,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer780,16,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer781,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer782,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer783,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer784,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer785,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer786,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer787,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer788,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer789,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer790,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer791,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer792,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer793,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer794,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer795,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer796,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer797,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer798,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer799,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer800,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer801,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer802,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer803,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer804,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer805,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer806,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer807,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer808,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer809,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer810,47,1.166666667,0.833333333,1.166666667,0.833333333,1.166666667,0.833333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer811,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer812,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer813,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer814,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer815,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer816,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer817,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer818,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer819,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer820,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer821,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer822,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer823,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer824,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer825,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer826,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer827,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer828,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer829,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer830,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer831,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer832,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer833,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer834,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer835,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer836,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer837,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer838,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer839,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer840,86,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer841,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer842,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer843,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer844,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer845,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer846,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer847,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer848,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer849,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer850,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer851,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer852,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer853,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer854,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer855,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer856,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer857,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer858,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer859,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer860,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer861,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer862,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer863,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer864,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer865,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer866,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer867,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer868,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer869,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer870,70,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer871,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer872,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer873,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer874,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer875,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer876,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer877,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer878,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer879,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer880,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer881,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer882,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer883,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer884,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer885,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer886,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer887,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer888,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer889,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer890,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer891,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer892,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer893,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer894,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer895,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer896,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer897,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer898,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer899,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer900,56,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer901,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer902,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer903,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer904,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer905,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer906,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer907,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer908,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer909,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer910,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer911,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer912,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer913,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer914,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer915,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer916,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer917,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer918,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer919,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer920,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer921,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer922,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer923,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer924,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer925,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer926,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer927,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer928,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer929,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer930,28,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer931,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer932,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer933,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer934,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer935,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer936,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer937,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer938,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer939,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer940,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer941,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer942,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer943,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer944,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer945,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer946,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer947,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer948,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer949,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer950,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer951,114,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer952,114,0.666666667,0.333333333,0,0,0,0
